"TARGET_deathRate","Geography","incidenceRate","popEst2015","BirthRate","medIncome","povertyPercent","studyPerCap","MedianAge","MedianAgeMale","MedianAgeFemale","AvgHouseholdSize","PercentMarried","PctEmployed16_Over","PctUnemployed16_Over","PctWhite","PctBlack","PctAsian","PctOtherRace"
193.2,"Carter County, Tennessee",409,56486,3.66841353,34354,24.6,0,43.6,42.4,44.9,2.31,53.2,49.2,8.1,96.68428724,1.28378497,0.338947331,0.091322597
218.3,"Claiborne County, Tennessee",515,31709,3.502840141,33640,24,0,41.8,40.5,43.2,2.4,52.3,45.4,8.2,96.258032,1.052034774,0.447272269,0.125992188
217,"Clay County, Tennessee",437.1,7771,2.134146341,30744,24,0,46.9,45.8,48.3,2.37,59.9,42.5,7.2,96.61953728,1.645244216,0.347043702,0.179948586
194,"Coffee County, Tennessee",472.8,54277,4.540620142,45235,16.8,0,39.7,38.5,40.8,2.49,53.8,51.8,8.8,90.79853315,1.923364766,0.972908247,1.972010178
184.3,"Crockett County, Tennessee",430.1,14601,4.708383961,37853,19,0,39.7,39.1,40.4,2.64,49.9,50.8,7.4,80.46575342,13.14383562,0.116438356,4.061643836
182,"Cumberland County, Tennessee",481.9,58229,4.836428773,40839,16.6,17.17357331,49.7,48.2,50.9,2.35,57,42.1,9,97.03071969,0.593507963,0.415977722,0.182751719
180.1,"Effingham County, Illinois",506.6,34371,4.731034483,52578,11.8,1862.034855,38.9,36.7,41,2.54,54.1,64.1,5.4,97.78049633,0.340789934,0.544681347,0.562157754
165.9,"Fayette County, Illinois",480.9,22043,6.596537366,41268,17.5,0,40.1,38.9,41.8,2.63,49.6,NA,10.4,93.2101554,4.210336104,0.655041561,0.257499096
215.7,"Franklin County, Illinois",509.8,39485,4.6247512,37758,19.9,0,42.1,40.4,43.9,2.41,50,48.5,10,97.50592029,0.47614249,0.438353404,0.151156346
193.1,"Fulton County, Illinois",506.5,35699,5.418650238,44435,16.5,2240.959131,42.2,39.7,44.8,2.37,49.9,52.3,7.9,94.50761226,3.551468766,0.261542273,0.316603805
213.6,"Gallatin County, Illinois",492.5,5265,5.876865672,41045,17.5,0,45.1,44.8,45.7,2.23,55.2,51.8,7.5,96.86165274,0.389972145,0.464252553,0.018570102
197.6,"Greene County, Illinois",488.4,13241,5.104572847,39738,16.2,0,42.6,41,43.5,2.43,51.6,NA,9.4,97.71885647,0.955414013,0.051844171,0.481410161
193.1,"Grundy County, Illinois",530.2,50541,4.804003336,70092,8.5,0,37.2,36.5,38.3,0.027,55,61.9,7.8,94.30355829,1.453945144,0.714044195,2.356942538
236.7,"Hamilton County, Illinois",517.5,8200,4.799040192,49790,14,0,43.2,42.1,44.6,2.36,61.1,54.2,4.5,99.31506849,0.504686373,0,0
170,"Hancock County, Illinois",468.6,18543,5.844875346,48767,11.6,4260.367794,46.2,44.3,47.6,2.35,58.8,56.4,6.8,97.72654499,0.565695378,0.357562173,0.064040986
195.3,"Hardin County, Illinois",416.4,4135,6.818181818,37331,20.6,0,46.6,44,48.3,2.49,49.4,43,18.1,96.5704825,0.78051088,0.662251656,0.449385052
178.2,"Henderson County, Illinois",410.3,6995,3.706395349,50999,11.7,0,49.1,49.2,49,2.26,57.3,56.8,7,97.62851463,0.085203067,0.624822494,0.170406135
185,"Iroquois County, Illinois",485.8,28672,6.404437721,46895,15.8,34.87723214,44.1,43,45.2,2.42,55.5,58.1,7.5,94.71999449,1.356142223,0.533507727,2.364643927
171.5,"Jackson County, Illinois",471.4,59362,3.217455621,34395,30.4,522.2196018,30.1,29,32,2.36,37.8,51,10.4,77.33899956,14.53287197,3.329190043,0.957436087
196,"Jefferson County, Illinois",525.6,38353,5.121798876,43073,19.5,1303.678982,40.7,39.2,42.8,2.39,50.1,53.3,9.2,87.85836487,7.950127015,1.052413293,0.292913059
175.9,"Jersey County, Illinois",438.7,22372,3.045785027,52493,11.6,0,42.3,41.2,43,2.45,54.8,57.8,8,97.25524862,0.424309392,0.746961326,0.097237569
175.2,"Johnson County, Illinois",489.6,12762,4.476930105,45773,15.9,0,43.2,41.2,46.3,2.48,50.2,39.2,10.3,88.79881518,8.862732871,0.226050355,0.101332918
156.6,"Kane County, Illinois",446.2,530847,5.683202717,72131,10.7,50.86211281,35.9,35,36.8,3.01,54.3,64.3,7.6,72.70493021,5.545204101,3.694516524,15.53194408
161.7,"Kendall County, Illinois",471.5,123355,5.284618101,90640,5.4,162.1336792,33.8,33.5,34,3.11,60.5,69.8,6,83.78819687,6.52387617,3.216535039,4.275384051
180.1,"Knox County, Illinois",469,51441,5.205017787,38992,19.3,2332.769581,42.1,40.4,44.5,2.25,44,50.1,7.4,87.02602088,8.499002149,0.82514584,1.897835431
160,"Lake County, Illinois",463.3,703910,5.156824131,78001,9.5,147.7461607,37.6,35.9,39.1,2.83,55,62.4,7.9,80.47696821,6.953355963,6.783487789,2.967144593
191.3,"LaSalle County, Illinois",519.9,111333,4.843425569,51205,13.6,2065.874449,41.6,40.3,43.2,2.48,50.3,56.9,9.8,94.09570169,2.460494408,0.674193233,1.118325798
174,"Lawrence County, Illinois",460,16491,5.340223945,41759,18.1,0,40.7,35.9,48.6,2.22,43,30.3,6.1,75.91359136,20.56405641,0.108010801,1.320132013
194.2,"Lee County, Illinois",484.1,34584,5.709342561,54472,10.9,0,42.2,40.7,44.3,2.37,50.6,54.1,7.5,91.18679876,5.087503926,0.733719702,0.984954464
176.6,"Livingston County, Illinois",519,36671,7.034382214,53918,11.9,0,41.3,40.2,42.7,2.32,49.9,52,6.3,92.48321792,5.420679774,0.286555759,0.854360689
175.1,"McDonough County, Illinois",465.6,31333,3.098048116,42684,23.6,2553.218651,30.7,29.4,32.5,2.29,40.4,52.1,9.4,90.33709269,5.05482833,2.071292449,0.346777469
181.4,"McHenry County, Illinois",474.4,307343,4.286141792,76856,6.9,0,39.3,38.2,40.2,2.79,58.2,65.8,8,91.46334718,1.345991795,2.633745124,2.641228279
168.5,"McLean County, Illinois",472.1,173166,4.528860796,60460,14.3,1253.132832,32.7,32.2,33.2,2.53,47.6,65.3,5.5,83.96028051,8.002241298,4.6997932,0.975080005
185.1,"Macoupin County, Illinois",495.6,46045,5.090116855,48544,12.9,65.15365403,42.6,41.3,44,2.42,54.6,55.7,9.6,97.18000171,0.685253181,0.429083767,0.121680471
189.2,"Madison County, Illinois",491.7,266209,5.196780531,54375,13.1,30.05157602,39.5,38,40.9,2.45,50.1,58.3,8.9,88.27705382,8.081733718,0.840826464,0.393482847
164.3,"Marshall County, Illinois",490.6,11982,5.503465145,53732,10.7,0,45.9,44.6,46.6,2.38,54.6,56.6,6.5,96.71403927,0.599687834,0.361455681,1.232235275
204.9,"Mason County, Illinois",525.8,13701,4.758547762,46878,14.8,2919.494927,44.7,43.3,45.8,2.27,52.4,54,9.5,97.38779555,0.899051395,0.45306527,0.01415829
169.8,"Massac County, Illinois",479.3,14766,4.987212276,40590,20.7,0,43.7,42.1,44.8,2.45,50.5,48.3,8.8,90.84310069,6.006925946,0.419552477,0.186467768
199.6,"Menard County, Illinois",486.6,12444,5.225019069,61388,10.1,0,42.5,40.5,44.8,2.42,58.8,62.1,5.7,97.24843391,0.896043137,0.412338435,0.15066212
179.9,"Mercer County, Illinois",460,15858,4.061068702,54916,9.6,315.2982722,44.3,43.1,45.3,0.024,60.2,58.4,6.2,97.42348047,0.47184454,0.31663252,0.769851617
153.4,"Monroe County, Illinois",487.6,33879,5.213333333,73684,5.1,0,42.1,40.5,43.2,2.62,62.2,64.1,5.2,97.71609171,0.3399028,1.031634813,0.032797639
208.6,"Montgomery County, Illinois",488.1,28898,8.704627559,45288,17,0,42.2,39.3,45.4,2.17,52.5,39.7,5.4,89.2326564,8.753577757,0.487256372,0.296442688
187.8,"Morgan County, Illinois",486.5,34828,4.011231448,46406,15.1,0,41,39.1,43.8,2.29,48.8,55.8,8.3,91.17538216,5.986506875,0.552250278,0.116712688
177.7,"Moultrie County, Illinois",459,14931,8.42514582,52790,11.8,0,41,39,42.8,2.51,57.8,59.4,4.9,98.3586789,0.334963489,0.214376633,0.033496349
174.6,"Perry County, Illinois",498.3,21543,3.072371416,42032,16.7,0,40.8,39.5,42.9,2.46,45.6,46.3,8,88.03759743,8.725355342,0.435580009,0.444750115
164.9,"Piatt County, Illinois",509.9,16387,6.54640675,65971,7.4,0,43.3,42.4,44.3,2.47,62.9,63.7,6.3,97.40527433,0.412246135,0.078811761,0.139436193
176,"Pike County, Illinois",458.2,15989,5.732087227,39005,15.2,0,42.6,40.9,44.5,2.34,56.2,55.6,5.6,96.74801784,1.226461843,0.371655104,0.086719524
173.5,"Pope County, Illinois",392.3,4226,5.562130178,40722,19.7,0,47.7,46.5,49.6,2.52,47.5,39.5,10,93.92749942,3.671207573,0.484876472,0.946663588
192.1,"Pulaski County, Illinois",524.5,5678,6.129303107,33943,23,0,43.5,41.3,45.7,2.5,46,41.8,16.2,65.20183955,32.0047692,0.221427355,0.323624595
198.1,"Putnam County, Illinois",465.2,5644,5.541346974,62024,8.9,354.3586109,46,45,47.1,2.37,59.3,59.3,9.9,97.45791824,0.206114737,0.257643422,0.412229474
178.5,"Randolph County, Illinois",472.5,32852,3.100031959,47862,13.8,0,41.7,40.2,44.5,2.49,47.1,50,6.7,87.84964771,10.29967643,0.278206175,0.456621005
176.2,"Rock Island County, Illinois",478.1,146133,5.929944203,48024,16.3,540.6034229,40,38.5,41.7,2.36,48.1,58.2,7.9,82.14676443,9.449514477,2.146628523,2.839067416
191.2,"St. Clair County, Illinois",488.4,264052,4.939849972,50155,19.1,98.46545377,37.7,36.1,39.1,2.57,45.4,55.6,8.9,65.18730175,29.9132304,1.31371499,0.754225197
192.1,"Saline County, Illinois",500.1,24548,6.192236599,38329,21,0,42.4,40.6,44.5,2.43,49,49.3,13,93.13642416,3.675906872,0.629463745,0.044385264
214.2,"Schuyler County, Illinois",459.3,7032,5.282199711,47092,13.2,0,44.7,44.4,45.3,2.2,52.2,50.6,5.3,94.39201204,4.541102448,0,0
169.5,"Scott County, Illinois",459.2,5092,3.388278388,51584,12,0,43.5,43,44,2.42,53.9,57.1,9.4,98.6533282,0,0.192381685,0
160.4,"Stark County, Illinois",482.6,5788,4.589585172,50219,11.9,0,45.9,45.3,46.1,2.41,57,53.7,7.7,97.61051374,0.750981396,0.563236047,0
182.6,"Stephenson County, Illinois",407.6,45749,3.816793893,48569,14.1,808.7608472,44.3,43.4,45.4,2.37,51.3,58.1,9.9,86.2691689,9.192493298,0.838605898,0.932975871
206.9,"Union County, Illinois",506,17408,5.211459754,40957,17.9,0,43.6,40.6,44.9,2.53,52.1,51.5,7,94.66697054,1.521280839,0.421628397,1.74918808
203.1,"Vermilion County, Illinois",520.2,79282,5.395305384,42036,19,315.3300875,40,38.4,41.7,2.47,45.9,51.4,10.7,82.78916982,13.83759705,0.817489548,0.790115469
197.8,"Wabash County, Illinois",511.8,11542,5.041322314,49385,14.8,0,42.7,41.9,44,2.37,56.3,58.6,8.7,96.67868177,0.935461723,0.90971507,0.154479918
162.6,"Washington County, Illinois",510.8,14270,6.077529566,54683,10.2,0,42.6,42.1,43.3,2.46,54.6,61.5,5.5,97.12941827,0.740125891,0.366604413,0.574116345
230.3,"White County, Illinois",502.9,14327,4.019073569,46927,14.1,0,44.5,43.4,45.4,2.28,59.4,52.5,8.8,98.17477876,0.400995575,0.373340708,0.013827434
190.9,"Whiteside County, Illinois",475.2,57079,5.75990637,49895,12.2,140.156625,42.7,41.7,43.7,2.4,52.7,57.6,8.1,92.41373316,1.787049109,0.596262495,2.644067797
176.4,"Will County, Illinois",490.7,687263,5.115003933,75176,8.1,97.48815228,36.6,35.7,37.5,3.02,54.7,64,7.8,74.80624858,11.08706935,5.003252948,6.280455266
207.4,"Williamson County, Illinois",492.9,67466,5.84433073,46322,15.8,0,41,40,42.2,2.43,53.6,54,7,92.49862189,4.299697561,0.949032345,0.236885624
191.5,"Winnebago County, Illinois",466.6,287078,5.573940788,47708,16.9,198.5523098,39.2,38.1,40.3,0.0251,48.2,57.4,11.5,78.77316752,12.53344076,2.486924965,3.091182658
163.5,"Woodford County, Illinois",469.4,39227,6.403882576,70127,6.3,2141.382211,39.9,38.8,41,2.65,59.1,61.5,5.9,96.8010024,0.583030737,0.779931468,0.611159413
159.3,"Adams County, Indiana",432.5,34980,9.544766882,50172,15.4,0,33.8,32.3,36.2,2.8,58.4,60.3,6.2,97.53767104,0.698573985,0.31464696,0.868887478
170.7,"Allen County, Indiana",435.7,368450,6.597186511,48651,15.2,222.5539422,35.6,34.6,36.6,2.55,49.5,61.4,8,79.4867562,11.57316077,3.16299494,2.071794702
173.4,"Benton County, Indiana",414.4,8681,7.146666667,46196,12.8,0,40.4,37.5,42.3,2.52,51.4,60.4,5.3,97.82906764,0.845521024,0.148537477,0.262797075
189.1,"Blackford County, Indiana",486.2,12298,6.987761548,39563,15,0,43.3,41.8,45.8,2.35,54.3,51.6,9.8,97.44309073,0.577108047,0.248477076,0.032061558
187.2,"Boone County, Indiana",429.3,63344,6.821562655,68352,7.2,0,38.8,37,40,2.61,61.4,66.2,3.7,94.44894317,1.239444068,2.26074598,0.180132538
166.3,"Carroll County, Indiana",414.4,19856,5.682622023,55318,10.9,0,41.5,40.8,42.4,2.55,57.3,57.9,8.2,97.80653543,0.339762166,0.189867093,0.28480064
189.8,"Clark County, Indiana",466.8,115371,5.662131013,52050,10.6,147.3507207,38.7,37.3,39.8,2.59,48.1,61,6.8,88.27188309,7.006476352,0.880006361,1.145952059
186.4,"Clay County, Indiana",483.9,26503,8.386023295,44385,14.5,0,40.4,40.1,40.9,2.54,57.8,55.5,7.8,97.38064903,0.236078843,0.074945664,0.266057109
193.9,"Clinton County, Indiana",441.5,32609,5.349679576,49945,12.6,91.99914134,38.4,37.2,40.1,2.76,52.6,59.8,7.3,92.79731993,1.239530988,0.2680067,4.385564185
185.8,"Crawford County, Indiana",452.7,10483,4.891062695,40657,18,0,43.1,43.5,42.4,2.56,52.3,50.3,6.6,97.29959399,0.103861769,0.151071665,0.169955623
176.6,"Daviess County, Indiana",420.7,32906,6.25359402,47670,13.8,0,35,33.2,36.5,2.78,59.3,59.9,5.4,96.16488229,1.536515381,0.34247632,1.101477893
186.7,"Decatur County, Indiana",433.7,26521,4.353189989,50258,13.1,0,39.5,38.8,40.3,2.57,54,61.4,6.3,96.23094512,0.777439024,1.299542683,0.689786585
184.8,"Delaware County, Indiana",482.9,116852,3.877479319,39449,22.2,145.4831753,34.8,33.6,35.9,2.4,42.1,53,10.1,88.76550049,5.806451613,1.259641198,0.547151319
177.7,"Dubois County, Indiana",429.9,42461,6.889676562,53211,8,0,41.2,40,42.3,2.55,58.4,65.7,3.3,95.33943392,0.387789364,0.645527417,2.91314937
170.1,"Elkhart County, Indiana",442.7,203474,7.223841918,50192,13.9,575.0120409,35.2,34.1,36,2.8,52.2,60.5,7.4,86.21969754,5.785185739,1.073822159,4.036176097
222.5,"Fayette County, Indiana",439.1,23434,2.64006449,40122,16.4,0,42.2,40.4,44.2,2.5,49,48.7,12.1,96.26046355,2.002271484,0.319690405,0.668825979
179,"Floyd County, Indiana",474,76778,4.843160444,53186,11.6,195.3684649,39.6,38.6,40.6,2.57,49.9,61.5,7.3,90.40843215,4.919631094,1.034255599,1.028985507
167.8,"Dubuque County, Iowa",488.1,97125,5.831840933,55320,11.5,20.59202059,38.8,37.1,40.6,2.41,53.2,65.7,4.3,93.62083707,1.94148437,1.327341355,0.218964403
160.2,"Emmet County, Iowa",426.9,9769,4.356151269,47342,11.3,0,41.5,40,42.7,2.23,53.1,61.9,4.6,96.55137642,1.502470505,0.171422809,0.383180397
151.3,"Fayette County, Iowa",467.8,20257,7.378451014,45522,14.4,0,43.1,40.7,45.1,2.31,52.7,60.3,5.1,96.119287,1.083102628,0.762543106,0.189421536
165.4,"Floyd County, Iowa",494,15960,6.749226006,48292,12.7,0,43.6,42.1,44.9,2.28,55.4,62.6,3.5,94.7165109,2.024922118,0.753894081,0.361370717
165.3,"Franklin County, Iowa",488.4,10295,2.411347518,51045,12.1,97.13453133,42.8,41.2,44.8,2.42,57.6,60,4.2,92.09648203,1.067785299,0.228811135,5.291257508
181.2,"Fremont County, Iowa",487.2,6906,6.004618938,54154,11.7,0,46.4,44.8,47.4,2.36,59.4,60.4,3.7,96.81958908,0.295524909,0,0.844356882
186.9,"Greene County, Iowa",506.1,9027,9.971346705,49125,13.2,2658.690595,45.1,43.1,47.3,2.3,61,61,5.6,97.90712884,0.054501853,0.436014825,0
168.5,"Guthrie County, Iowa",437.9,10676,4.965920156,49507,12.4,655.6762833,45.9,44.4,46.7,2.34,59.6,61.7,5.4,97.71880819,0.754189944,0.148975791,0.456238361
153.2,"Hamilton County, Iowa",449.8,15190,2.258064516,53691,9.4,0,42.4,41.7,43.5,2.36,59.2,61.3,3.8,93.65235013,0.666797411,2.235732497,2.333790939
171.3,"Hancock County, Iowa",492.1,10974,6.274509804,57682,8.4,0,44,43.1,45.7,2.33,60.3,63.7,1.5,97.08799135,0.64911648,0.306527227,0.4056978
169.8,"Hardin County, Iowa",487.9,17367,4.732327714,53277,11.7,115.1609374,44.7,42.1,46.9,2.37,55.2,58.8,4.9,95.77991146,1.023400218,0.960156385,0.983154142
178.1,"Harrison County, Iowa",477.6,14265,4.095334005,52824,11,0,43.8,42.6,45,2.37,55.9,63.2,3.6,97.63599917,0.055298265,0.269579042,0.235017626
183.1,"Henry County, Iowa",484.9,19950,5.797101449,50347,13.3,0,40.7,38.9,42.5,2.43,52.1,56.1,5.1,91.98705179,2.380478088,2.176294821,1.190239044
165.8,"Howard County, Iowa",465.5,9410,6.748466258,49837,12.1,0,42.2,41.7,42.5,2.39,56.9,63.5,3.4,98.25152728,0.326522014,0.221192332,0.105329682
129.4,"Humboldt County, Iowa",408.5,9555,5.386289445,49696,10.1,0,43.7,42.3,44.7,2.28,58.1,60.6,4.8,97.96361381,0.134380815,0.237750672,0.206739715
159.8,"Ida County, Iowa",548.4,7028,9.293394777,53905,10.9,0,45.1,43.5,47.4,2.24,62.8,63.5,3.7,97.76552114,0.551548579,0.33941451,0.282845425
191.7,"Jackson County, Iowa",543.5,19444,6.349206349,50299,11.3,1388.603168,44.5,43.2,46.2,2.29,57.5,61.2,4.4,97.30226855,0.178826896,0.40363785,0.051093399
181.7,"Jasper County, Iowa",466.2,36827,6.996052811,52750,11.2,27.15399028,42.2,40.1,44.7,2.41,54,58.3,5.4,96.16620378,1.475793716,0.57452486,0.138866198
163,"Jefferson County, Iowa",423.6,17555,2.534226624,41094,16.9,56.96382797,42.5,38.8,45.3,2.24,47.5,53.2,6.4,85.13685183,1.420487354,7.922392886,2.119182354
156.2,"Johnson County, Iowa",473.8,144251,4.117879551,59946,15.9,1310.21622,29.8,29.5,30.4,2.37,43.4,69,3.5,84.14684873,5.447660575,5.971915431,1.948564216
169.3,"Keokuk County, Iowa",466.9,10163,5.769230769,48316,13.5,0,44.3,43.1,45.5,2.33,56.9,60.1,5.1,97.81362355,0,0.21377903,0.476144204
138.4,"Kossuth County, Iowa",480,15165,6.930346517,52967,9.6,0,46.1,45.1,47.3,2.23,60,63.5,2.1,97.67670157,0.373036649,0.392670157,0.353403141
181.3,"Lee County, Iowa",509.2,35089,6.389732266,44719,17.7,0,42.9,41.1,44.8,2.4,49.8,57.2,8.7,93.39534621,3.019593429,0.508920241,0.576776273
148,"Louisa County, Iowa",475.6,11185,7.112970711,50924,11.1,0,40.8,40.3,41.4,2.58,56.4,63.1,4.8,92.25445834,0.913849703,2.537485582,3.37148434
184.7,"Lucas County, Iowa",425.1,8682,4.750593824,42582,16,0,45.4,43.6,47.1,2.34,55.4,58.5,5.8,97.75512542,0.229068835,0.343603253,0
151.7,"Lyon County, Iowa",478.3,11745,6.586310805,61750,7.9,0,38.4,36.6,40.5,2.57,65.2,68.2,2.4,97.33003497,0.059711678,0.324149109,0.818903011
172.2,"Madison County, Iowa",434.2,15753,4.930617065,62230,8.8,0,40.5,39.4,41.5,2.48,60.7,64.4,5.7,97.43032473,0.581692662,1.003579647,0.204551266
190.3,"Mahaska County, Iowa",482.1,22324,3.880659295,48584,12.9,44.79483963,39.8,38.6,40.9,2.41,53.3,61.8,8,95.46347562,1.384175746,1.134131095,0.437578139
176.6,"Marion County, Iowa",471,33294,4.504381161,57046,11.1,0,39.2,38.1,40.1,2.43,57.7,65.3,4,96.29150626,0.547401347,1.0466795,0.41807026
194.9,"Mills County, Iowa",486,14844,3.293509848,59399,9.7,0,41.9,41.3,43.2,2.63,58.6,60.4,3.8,97.53734356,0.719956937,0.080742834,0.040371417
129.6,"Mitchell County, Iowa",426.7,10832,6.073648972,52616,11.5,0,43.7,42.1,45.9,2.41,59.7,62.9,3.2,98.80133804,0.139379298,0.092919532,0.111503438
207.4,"Monroe County, Iowa",490.5,7973,3.948220065,44705,11.7,0,43.2,40.1,44.5,2.37,54.6,NA,6.2,94.81379655,0.137465634,0.56235941,1.612096976
148.3,"Montgomery County, Iowa",482.3,10234,6.811862836,42046,19.3,0,45.1,43.5,47.7,2.22,55.6,55.2,9.6,95.86239847,0,0.028666985,1.299569995
170.9,"Muscatine County, Iowa",480.5,43011,6.572520705,54441,11.4,0,38.2,37.1,39.2,2.59,56.3,63.9,4.6,91.93950551,1.547316664,1.242047864,2.395544474
176.1,"O'Brien County, Iowa",459.7,13984,7.056603774,55968,10.3,0,44,40.5,47,2.28,61.6,64.6,2.8,94.79846722,0.510928186,0.844450752,2.39142776
179.7,"Page County, Iowa",506.9,15527,8.296346876,46927,14.6,0,43.5,41.3,46,2.34,53.2,55.6,5.1,94.53384419,2.11366539,1.168582375,0.172413793
152.6,"Palo Alto County, Iowa",442.3,9133,4.690117253,50600,11.5,0,42.9,40.8,45.8,2.23,58.1,62.6,2.9,97.19808862,1.259774109,0.4018245,0.108601216
156,"Plymouth County, Iowa",467.9,24800,5.573897844,62745,7.6,0,41.8,40.3,43,2.45,60,67,3.4,96.80923832,0.506981049,0.342011025,0.95360721
142.7,"Pocahontas County, Iowa",443.6,7008,6.177606178,49625,12.9,0,47.3,46.2,47.8,2.18,56.4,60.6,4.9,96.50624386,1.361021468,0.126280342,0.575277115
188.7,"Polk County, Iowa",481.1,467711,6.46314994,61028,13.1,1231.529727,35,34.1,35.9,2.5,51.1,68.3,5.8,85.38405594,6.242912313,3.942577851,1.506292429
154.2,"Poweshiek County, Iowa",390.3,18550,4.270952928,52791,12.1,0,40.9,39.2,42.2,2.31,49.8,NA,4.8,94.83025929,1.160117616,2.090350174,0.251269714
172.1,"Ringgold County, Iowa",433.2,5068,8.44017094,42854,16.6,0,46.3,42.2,49,2.4,58.6,53.9,4.8,97.78699862,0.237107291,0.474214582,0.019758941
174.1,"Sac County, Iowa",456.2,10021,8.116710875,49513,10.8,0,46.1,44.8,48.1,2.25,59.3,63.3,4,97.9011979,0.702900703,0,0.316800317
185.1,"Scott County, Iowa",501.4,172126,5.083188478,54959,12.2,360.2012479,37.6,36.6,38.6,2.46,50.7,62.3,5.4,86.18892432,7.714978176,2.28949257,0.987681918
138.5,"Shelby County, Iowa",446.8,11927,3.811252269,55637,9.6,0,46.6,45.3,47.4,2.32,57.3,63.9,2.9,96.07238159,0.19179453,0.483655771,1.692795197
140.7,"Sioux County, Iowa",427.3,34937,5.625717566,60205,7.5,28.62294988,33.3,32.6,34.1,2.73,60.4,72.2,1.8,92.53817845,0.434669217,0.736039874,4.929148918
152.5,"Story County, Iowa",451.8,96021,3.565762635,52128,19.5,1614.23022,25.9,24.8,27.7,2.35,41.5,63.9,5.5,88.01957558,2.429850619,6.55226209,0.338725878
171.6,"Tama County, Iowa",493.6,17337,6.724330357,54957,12.9,0,43,41.7,43.6,2.51,58.5,60.1,5.6,88.68356313,0.509182448,0.26317295,1.287258997
181.3,"Taylor County, Iowa",475.5,6205,5.024311183,46501,13.1,0,43.7,40.9,45.9,2.23,62.3,62.4,4.4,95.87960728,0.209238693,0.611620795,1.738290681
181.9,"Van Buren County, Iowa",463.5,7344,7.260963336,42555,14.4,0,43.9,42.8,46.8,2.49,60.6,NA,6.6,97.92787944,0.605489774,0.24219591,0.08073197
170.6,"Warren County, Iowa",495.8,48626,4.428405952,67342,6.3,226.2164274,38.4,37.2,39.5,2.54,56.6,68,4.8,96.82806781,0.50271339,0.384922805,0.372302385
160.4,"Washington County, Iowa",479.6,22247,9.453503746,56243,10.2,1842.945116,41.5,40.4,42.8,2.43,58.3,65.9,4.2,95.8895399,0.83117591,0.458736431,1.15819594
150.9,"Wayne County, Iowa",398.5,6385,7.016060862,42006,16.7,0,44.5,43.4,45,2.41,55.5,55.6,4.3,97.6660401,0.469924812,0.062656642,0
169.2,"Webster County, Iowa",486.3,37071,6.438050191,43490,16.3,539.5052737,39.7,36.4,42.8,2.27,45.5,55.6,8.4,91.92385038,4.300844617,1.088617777,0.740045583
163.3,"Winnebago County, Iowa",446.6,10609,10.56949807,50703,10.4,0,43.2,41.8,45.5,2.2,59.9,60.8,6.2,95.79800264,0.923308837,1.083474656,0.358017712
138.4,"Winneshiek County, Iowa",431.4,20709,3.507692308,55984,9.4,48.28818388,40.6,39.9,41.9,2.24,54.4,70.3,3,96.67209347,0.948094235,1.240183873,0.296877993
159.3,"Wright County, Iowa",453.2,12773,6.48694187,50108,12,0,44.6,43.4,45.9,2.31,57,58.8,5.7,94.6737786,0.378787879,0.502473717,2.837043908
196.4,"Allen County, Kansas",453.5494221,12717,8.708822416,39196,18.2,0,41.2,39.9,43.4,2.39,50.4,56.7,7,93.46380246,1.704762633,0.512193257,0.596284688
174.8,"Anderson County, Kansas",453.5494221,7808,8.419023136,45368,14.3,0,41.7,40.4,42.7,2.37,59.5,59,5.9,95.14944276,0.113981763,0,0
